5.49780850637667,0.09889585244253893,3.8398379219803496,6.247942898508272,0.00414872344646352,3.5835309092815613
7.389028711470052,0.30030617489972855,4.344215474347739,3.327899976360997,0.2514470915477376,3.81348833055272
3.6130507475227382,0.018686265431733677,3.190852430157929,4.699673976280803,0.1952946973810366,3.9220902159078137
6.795267292147234,0.2033114556151892,4.159957253478168,3.2455406452351614,0.17437440267988288,3.7725749025560433
7.572047456286309,0.35116869730794426,4.42039957744722,7.899836571181286,0.09407648793617177,4.316227855260472
7.441080733670465,0.31302687912317656,4.36428685566175,6.140104092347601,0.32343711287540794,3.178982041234026
5.03617482666641,0.07470817001365504,3.7220178463418407,7.253617856032625,0.1007883080801133,3.1775142984447777
6.695363594007472,0.19193050379682844,4.133415914382895,6.555492775490774,0.014979669381017635,4.224290044000611
6.249271884281996,0.14991516355794474,4.021490603870779,5.845085952685962,0.04644197419995724,3.330777454517045
3.85575462871561,0.026816742573222533,3.3215303152414695,7.036969733568762,0.2867536808659739,3.3813402956397756
3.05576045218479,0.0016021058892123476,2.4286778319434887,3.191122031878977,0.3022953977052312,4.090088972082063
7.324085697844788,0.2858752707670376,4.320509357710369,5.17940250961135,0.22222248982988674,4.234970243815312
4.294614964979219,0.042807248000449674,3.498695457859252,3.030603468247789,0.06509710762098704,3.4423652871382924
7.878267452749851,0.5307666841148221,4.628001733565351,7.586858732474106,0.0725766577183852,4.247038208566606
4.848996841249944,0.06595957817141584,3.6708651062697943,6.7333686965418185,0.03973057856106665,4.56878720683137
3.3161294831405437,0.0093304443987634,2.953883518874985,7.824317811987778,0.08250774302122525,3.935209798342704
7.294339244511438,0.2797226551018721,4.310077378555871,7.4980700064419885,0.1746401137994866,4.027184789306054
3.5472462181273907,0.016559311466222814,3.148296176065558,3.596390421928304,0.20928514588107888,2.9814473759055495
6.05027223545686,0.13453545107587622,3.9734143480040816,7.425291527523982,0.08105082732727154,4.199128708527091
7.356482712669952,0.2928920428861632,4.33216569962324,6.013390755200364,0.08350796285526035,4.058222872977755
4.098722605342774,0.035447696547923783,3.4261224985954626,3.6382701901856045,0.01770263584526513,3.463579109632956
5.462325386721389,0.0968842510455693,3.831080156623273,6.362269243491644,0.1771407118813376,2.9659509224469085
7.956606710628525,0.6781269121488979,4.755722980146146,3.041834198445346,0.051864580186927474,3.7862203809802395
6.000249069791481,0.13091646778928706,3.961393884586923,4.477491404323632,0.023643367262064653,4.095913515584546
3.129701759734329,0.00375467670196479,2.6697330287569345,4.156545713816397,0.05779729909168267,4.181175132071264
4.781073114346348,0.06291283910685225,3.651626589017629,6.012313678242846,0.08853661942127904,2.4956146824640277
4.1223496989142365,0.03631550496397051,3.4353422091314103,4.248198898509981,0.11988006163658095,3.840313468921881
3.555675831317191,0.01683001400984789,3.1539735639556334,7.8167176736866875,0.021625771571520198,4.166341363424306
7.454587108434441,0.3165214406262211,4.3696737287376894,4.8021954525346695,0.11915340148116112,4.067323200346351
4.9065627344599525,0.06859357944211496,3.68687095033411,3.2957559092329944,0.2163532990626208,3.710835314608164
6.642931468386791,0.18630157579462586,4.119767632072091,7.395480506959284,0.043415815510260435,2.987834505146644
